,Filename,Average Ratings
932,AF1838.jpg,7
933,AF1839.jpg,8
934,AF184.jpg,6
935,AF1840.jpg,4
936,AF1841.jpg,5
937,AF1842.jpg,7
938,AF1843.jpg,7
939,AF1844.jpg,9
940,AF1845.jpg,3
941,AF1846.jpg,7
942,AF1847.jpg,6
943,AF1848.jpg,6
944,AF1849.jpg,6
945,AF185.jpg,4
946,AF1850.jpg,7
947,AF1851.jpg,5
948,AF1852.jpg,7
949,AF1853.jpg,3
950,AF1854.jpg,6
951,AF1855.jpg,6
952,AF1856.jpg,8
953,AF1857.jpg,8
954,AF1858.jpg,6
955,AF1859.jpg,3
956,AF186.jpg,4
957,AF1860.jpg,6
958,AF1861.jpg,7
959,AF1862.jpg,6
960,AF1863.jpg,7
961,AF1864.jpg,7
962,AF1865.jpg,6
963,AF1866.jpg,2
964,AF1867.jpg,8
965,AF1868.jpg,7
966,AF1869.jpg,6
967,AF187.jpg,6
968,AF1870.jpg,5
969,AF1871.jpg,7
970,AF1872.jpg,6
971,AF1873.jpg,3
972,AF1874.jpg,6
973,AF1875.jpg,4
974,AF1876.jpg,5
975,AF1877.jpg,8
976,AF1878.jpg,7
977,AF1879.jpg,7
978,AF188.jpg,5
979,AF1880.jpg,4
980,AF1881.jpg,7
981,AF1882.jpg,7
982,AF1883.jpg,6
983,AF1884.jpg,5
984,AF1885.jpg,5
985,AF1886.jpg,5
986,AF1887.jpg,7
987,AF1888.jpg,6
988,AF1889.jpg,7
989,AF189.jpg,4
990,AF1890.jpg,2
991,AF1891.jpg,8
992,AF1892.jpg,7
993,AF1893.jpg,6
994,AF1894.jpg,8
995,AF1895.jpg,7
996,AF1896.jpg,6
997,AF1897.jpg,7
998,AF1898.jpg,7
999,AF1899.jpg,5
1000,AF19.jpg,6
1001,AF190.jpg,4
1002,AF1900.jpg,6
1003,AF1901.jpg,8
1004,AF1902.jpg,7
1005,AF1903.jpg,8
1006,AF1904.jpg,7
1007,AF1905.jpg,7
1008,AF1906.jpg,6
1009,AF1907.jpg,5
1010,AF1908.jpg,8
1011,AF1909.jpg,6
1012,AF191.jpg,5
1013,AF1910.jpg,7
1014,AF1911.jpg,7
1015,AF1912.jpg,8
1016,AF1913.jpg,5
1017,AF1914.jpg,7
1018,AF1915.jpg,6
1019,AF1916.jpg,6
1020,AF1917.jpg,5
1021,AF1918.jpg,5
1022,AF1919.jpg,8
1023,AF192.jpg,4
1024,AF1920.jpg,7
1025,AF1921.jpg,4
1026,AF1922.jpg,6
1027,AF1923.jpg,6
1028,AF1924.jpg,4
1029,AF1925.jpg,6
1030,AF1926.jpg,7
1031,AF1927.jpg,8
1032,AF1928.jpg,5
1033,AF1929.jpg,7
1034,AF193.jpg,4
1035,AF1930.jpg,7
1036,AF1931.jpg,3
1037,AF1932.jpg,5
1038,AF1933.jpg,6
1039,AF1934.jpg,4
1040,AF1935.jpg,2
1041,AF1936.jpg,6
1042,AF1937.jpg,6
1043,AF1938.jpg,4
1044,AF1939.jpg,6
1045,AF194.jpg,5
1046,AF1940.jpg,5
1047,AF1941.jpg,6
1048,AF1942.jpg,4
1049,AF1943.jpg,7
1050,AF1944.jpg,6
1051,AF1945.jpg,6
1052,AF1946.jpg,3
1053,AF1947.jpg,6
1054,AF1948.jpg,5
1055,AF1949.jpg,8
1056,AF195.jpg,5
1057,AF1950.jpg,5
1058,AF1951.jpg,5
1059,AF1952.jpg,6
1060,AF1953.jpg,4
1061,AF1954.jpg,5
1062,AF1955.jpg,7
1063,AF1956.jpg,7
1064,AF1957.jpg,6
1065,AF1958.jpg,8
1066,AF1959.jpg,2
1067,AF196.jpg,5
1068,AF1960.jpg,4
1069,AF1961.jpg,5
1070,AF1962.jpg,7
1071,AF1963.jpg,5
1072,AF1964.jpg,8
1073,AF1965.jpg,3
1074,AF1966.jpg,7
1075,AF1967.jpg,3
1076,AF1968.jpg,3
1077,AF1969.jpg,6
1078,AF197.jpg,3
1079,AF1970.jpg,5
1080,AF1971.jpg,3
1081,AF1972.jpg,8
1082,AF1973.jpg,9
1083,AF1974.jpg,5
1084,AF1975.jpg,4
1085,AF1976.jpg,2
1086,AF1977.jpg,8
1087,AF1978.jpg,7
1088,AF1979.jpg,5
1089,AF198.jpg,4
1090,AF1980.jpg,7
1091,AF1981.jpg,7
1092,AF1982.jpg,6
1093,AF1983.jpg,7
1094,AF1984.jpg,4
1095,AF1985.jpg,8
1096,AF1986.jpg,2
1097,AF1987.jpg,3
1098,AF1988.jpg,3
1099,AF1989.jpg,7
1100,AF199.jpg,5
1101,AF1990.jpg,8
1102,AF1991.jpg,4
1103,AF1992.jpg,7
1104,AF1993.jpg,7
1105,AF1994.jpg,5
1106,AF1995.jpg,2
1107,AF1996.jpg,3
1108,AF1997.jpg,2
1109,AF1998.jpg,5
1110,AF1999.jpg,5
1111,AF2.jpg,7
1112,AF20.jpg,5
1113,AF200.jpg,4
1114,AF2000.jpg,7
1115,AF201.jpg,5
1116,AF202.jpg,5
1117,AF203.jpg,7
1118,AF204.jpg,5
1119,AF205.jpg,7
1120,AF206.jpg,5
1121,AF207.jpg,5
1122,AF208.jpg,5
1123,AF209.jpg,5
1124,AF21.jpg,5
1125,AF210.jpg,4
1126,AF211.jpg,4
1127,AF212.jpg,5
1128,AF213.jpg,7
1129,AF214.jpg,5
1130,AF215.jpg,5
1131,AF216.jpg,5
1132,AF217.jpg,4
1133,AF218.jpg,4
1134,AF219.jpg,4
1135,AF22.jpg,4
1136,AF220.jpg,5
1137,AF221.jpg,4
1138,AF222.jpg,5
1139,AF223.jpg,4
1140,AF224.jpg,5
1141,AF225.jpg,7
1142,AF226.jpg,4
1143,AF227.jpg,5
1144,AF228.jpg,4
1145,AF229.jpg,5
1146,AF23.jpg,6
1147,AF230.jpg,5
1148,AF231.jpg,5
1149,AF232.jpg,3
1150,AF233.jpg,5
1151,AF234.jpg,4
1152,AF235.jpg,5
1153,AF236.jpg,7
1154,AF237.jpg,5
1155,AF238.jpg,5
1156,AF239.jpg,5
1157,AF24.jpg,4
1158,AF240.jpg,6
1159,AF241.jpg,3
1160,AF242.jpg,5
1161,AF243.jpg,4
1162,AF244.jpg,8
1163,AF245.jpg,5
1164,AF246.jpg,6
1165,AF247.jpg,5
1166,AF248.jpg,3
1167,AF249.jpg,5
1168,AF25.jpg,3
1169,AF250.jpg,5
1170,AF251.jpg,5
1171,AF252.jpg,5
1172,AF253.jpg,5
1173,AF254.jpg,6
1174,AF255.jpg,3
1175,AF256.jpg,5
1176,AF257.jpg,4
1177,AF258.jpg,4
1178,AF259.jpg,4
1179,AF26.jpg,4
1180,AF260.jpg,4
1181,AF261.jpg,4
1182,AF262.jpg,4
1183,AF263.jpg,6
1184,AF264.jpg,5
1185,AF265.jpg,3
1186,AF266.jpg,4
1187,AF267.jpg,3
1188,AF268.jpg,6
1189,AF269.jpg,7
1190,AF27.jpg,5
1191,AF270.jpg,2
1192,AF271.jpg,6
1193,AF272.jpg,6
1194,AF273.jpg,5
1195,AF274.jpg,5
1196,AF275.jpg,5
1197,AF276.jpg,4
1198,AF277.jpg,5
1199,AF278.jpg,5
1200,AF279.jpg,6
1201,AF28.jpg,4
1202,AF280.jpg,5
1203,AF281.jpg,4
1204,AF282.jpg,5
1205,AF283.jpg,6
1206,AF284.jpg,6
1207,AF285.jpg,5
1208,AF286.jpg,5
1209,AF287.jpg,3
1210,AF288.jpg,5
1211,AF289.jpg,4
1212,AF29.jpg,6
1213,AF290.jpg,4
1214,AF291.jpg,4
1215,AF292.jpg,5
1216,AF293.jpg,5
1217,AF294.jpg,5
1218,AF295.jpg,4
1219,AF296.jpg,5
1220,AF297.jpg,8
1221,AF298.jpg,4
1222,AF299.jpg,4
1223,AF3.jpg,6
1224,AF30.jpg,6
1225,AF300.jpg,8
1226,AF301.jpg,5
1227,AF302.jpg,5
1228,AF303.jpg,5
1229,AF304.jpg,3
1230,AF305.jpg,3
1231,AF306.jpg,5
1232,AF307.jpg,4
1233,AF308.jpg,4
1234,AF309.jpg,6
1235,AF31.jpg,6
1236,AF310.jpg,4
1237,AF311.jpg,5
1238,AF312.jpg,4
1239,AF313.jpg,5
1240,AF314.jpg,3
1241,AF315.jpg,6
1242,AF316.jpg,4
1243,AF317.jpg,7
1244,AF318.jpg,4
1245,AF319.jpg,6
1246,AF32.jpg,6
1247,AF320.jpg,4
1248,AF321.jpg,4
1249,AF322.jpg,3
1250,AF323.jpg,5
1251,AF324.jpg,5
1252,AF325.jpg,5
1253,AF326.jpg,5
1254,AF327.jpg,6
1255,AF328.jpg,5
1256,AF329.jpg,6
1257,AF33.jpg,5
1258,AF330.jpg,6
1259,AF331.jpg,4
1260,AF332.jpg,4
1261,AF333.jpg,5
1262,AF334.jpg,4
1263,AF335.jpg,4
1264,AF336.jpg,5
1265,AF337.jpg,4
1266,AF338.jpg,6
1267,AF339.jpg,4
1268,AF34.jpg,4
1269,AF340.jpg,5
1270,AF341.jpg,4
1271,AF342.jpg,5
1272,AF343.jpg,5
1273,AF344.jpg,5
1274,AF345.jpg,3
1275,AF346.jpg,4
1276,AF347.jpg,5
1277,AF348.jpg,4
1278,AF349.jpg,5
1279,AF35.jpg,5
1280,AF350.jpg,4
1281,AF351.jpg,5
1282,AF352.jpg,4
1283,AF353.jpg,4
1284,AF354.jpg,5
1285,AF355.jpg,5
1286,AF356.jpg,6
1287,AF357.jpg,5
1288,AF358.jpg,6
1289,AF359.jpg,4
1290,AF36.jpg,4
1291,AF360.jpg,4
1292,AF361.jpg,5
1293,AF362.jpg,4
1294,AF363.jpg,4
1295,AF364.jpg,5
1296,AF365.jpg,3
1297,AF366.jpg,5
1298,AF367.jpg,5
1299,AF368.jpg,5
1300,AF369.jpg,6
1301,AF37.jpg,4
1302,AF370.jpg,5
1303,AF371.jpg,4
1304,AF372.jpg,5
1305,AF373.jpg,5
1306,AF374.jpg,4
1307,AF375.jpg,4
1308,AF376.jpg,5
1309,AF377.jpg,4
1310,AF378.jpg,5
1311,AF379.jpg,5
1312,AF38.jpg,4
1313,AF380.jpg,5
1314,AF381.jpg,5
1315,AF382.jpg,4
1316,AF383.jpg,4
1317,AF384.jpg,4
1318,AF385.jpg,4
1319,AF386.jpg,6
1320,AF387.jpg,4
1321,AF388.jpg,3
1322,AF389.jpg,5
1323,AF39.jpg,3
1324,AF390.jpg,5
1325,AF391.jpg,2
1326,AF392.jpg,5
1327,AF393.jpg,5
1328,AF394.jpg,5
1329,AF395.jpg,8
1330,AF396.jpg,4
1331,AF397.jpg,5
1332,AF398.jpg,8
1333,AF399.jpg,4
1334,AF4.jpg,5
1335,AF40.jpg,5
1336,AF400.jpg,5
1337,AF401.jpg,3
1338,AF402.jpg,6
1339,AF403.jpg,5
1340,AF404.jpg,5
1341,AF405.jpg,5
1342,AF406.jpg,5
1343,AF407.jpg,6
1344,AF408.jpg,6
1345,AF409.jpg,8
1346,AF41.jpg,8
1347,AF410.jpg,4
1348,AF411.jpg,4
1349,AF412.jpg,6
1350,AF413.jpg,3
1351,AF414.jpg,4
1352,AF415.jpg,5
1353,AF416.jpg,5
1354,AF417.jpg,5
1355,AF418.jpg,5
1356,AF419.jpg,5
1357,AF42.jpg,4
1358,AF420.jpg,6
1359,AF421.jpg,5
1360,AF422.jpg,4
1361,AF423.jpg,5
1362,AF424.jpg,5
1363,AF425.jpg,4
1364,AF426.jpg,4
1365,AF427.jpg,4
1366,AF428.jpg,5
1367,AF429.jpg,4
1368,AF43.jpg,4
1369,AF430.jpg,5
1370,AF431.jpg,5
1371,AF432.jpg,6
1372,AF433.jpg,7
1373,AF434.jpg,6
1374,AF435.jpg,3
1375,AF436.jpg,4
1376,AF437.jpg,6
1377,AF438.jpg,5
1378,AF439.jpg,5
1379,AF44.jpg,5
1380,AF440.jpg,5
1381,AF441.jpg,6
1382,AF442.jpg,5
1383,AF443.jpg,4
1384,AF444.jpg,6
1385,AF445.jpg,4
1386,AF446.jpg,6
1387,AF447.jpg,7
1388,AF448.jpg,5
1389,AF449.jpg,5
1390,AF45.jpg,5
1391,AF450.jpg,6
1392,AF451.jpg,6
1393,AF452.jpg,5
1394,AF453.jpg,8
1395,AF454.jpg,5
1396,AF455.jpg,4
1397,AF456.jpg,5
1398,AF457.jpg,5
1399,AF458.jpg,5
1400,AF459.jpg,4
1401,AF46.jpg,4
1402,AF460.jpg,5
1403,AF461.jpg,4
1404,AF462.jpg,5
1405,AF463.jpg,4
1406,AF464.jpg,6
1407,AF465.jpg,4
1408,AF466.jpg,5
1409,AF467.jpg,6
1410,AF468.jpg,5
1411,AF469.jpg,5
1412,AF47.jpg,5
1413,AF470.jpg,7
1414,AF471.jpg,6
1415,AF472.jpg,6
1416,AF473.jpg,5
1417,AF474.jpg,4
1418,AF475.jpg,3
1419,AF476.jpg,7
1420,AF477.jpg,6
1421,AF478.jpg,5
1422,AF479.jpg,5
1423,AF48.jpg,4
1424,AF480.jpg,6
1425,AF481.jpg,4
1426,AF482.jpg,5
1427,AF483.jpg,5
1428,AF484.jpg,7
1429,AF485.jpg,5
1430,AF486.jpg,4
1431,AF487.jpg,5
1432,AF488.jpg,6
1433,AF489.jpg,4
1434,AF49.jpg,4
1435,AF490.jpg,4
1436,AF491.jpg,7
1437,AF492.jpg,8
1438,AF493.jpg,5
1439,AF494.jpg,4
1440,AF495.jpg,5
1441,AF496.jpg,4
1442,AF497.jpg,4
1443,AF498.jpg,5
1444,AF499.jpg,6
1445,AF5.jpg,4
1446,AF50.jpg,5
1447,AF500.jpg,4
1448,AF501.jpg,7
1449,AF502.jpg,5
1450,AF503.jpg,8
1451,AF504.jpg,4
1452,AF505.jpg,5
1453,AF506.jpg,5
1454,AF507.jpg,5
1455,AF508.jpg,4
1456,AF509.jpg,5
1457,AF51.jpg,4
1458,AF510.jpg,7
1459,AF511.jpg,5
1460,AF512.jpg,4
1461,AF513.jpg,5
1462,AF514.jpg,4
1463,AF515.jpg,6
1464,AF516.jpg,5
1465,AF517.jpg,4
1466,AF518.jpg,4
1467,AF519.jpg,5
1468,AF52.jpg,4
1469,AF520.jpg,3
1470,AF521.jpg,5
1471,AF522.jpg,4
1472,AF523.jpg,4
1473,AF524.jpg,5
1474,AF525.jpg,4
1475,AF526.jpg,6
1476,AF527.jpg,6
1477,AF528.jpg,5
1478,AF529.jpg,5
1479,AF53.jpg,4
1480,AF530.jpg,5
1481,AF531.jpg,6
1482,AF532.jpg,4
1483,AF533.jpg,5
1484,AF534.jpg,4
1485,AF535.jpg,5
1486,AF536.jpg,3
1487,AF537.jpg,4
1488,AF538.jpg,6
1489,AF539.jpg,7
1490,AF54.jpg,4
1491,AF540.jpg,5
1492,AF541.jpg,5
1493,AF542.jpg,6
1494,AF543.jpg,5
1495,AF544.jpg,4
1496,AF545.jpg,7
1497,AF546.jpg,3
1498,AF547.jpg,5
1499,AF548.jpg,7
1500,AF549.jpg,4
1501,AF55.jpg,4
1502,AF550.jpg,5
1503,AF551.jpg,7
1504,AF552.jpg,5
1505,AF553.jpg,5
1506,AF554.jpg,6
1507,AF555.jpg,5
1508,AF556.jpg,5
1509,AF557.jpg,3
1510,AF558.jpg,4
1511,AF559.jpg,5
1512,AF56.jpg,6
1513,AF560.jpg,4
1514,AF561.jpg,8
1515,AF562.jpg,5
1516,AF563.jpg,6
1517,AF564.jpg,5
1518,AF565.jpg,8
1519,AF566.jpg,4
1520,AF567.jpg,7
1521,AF568.jpg,4
1522,AF569.jpg,7
1523,AF57.jpg,4
1524,AF570.jpg,4
1525,AF571.jpg,5
1526,AF572.jpg,6
1527,AF573.jpg,5
1528,AF574.jpg,5
1529,AF575.jpg,5
1530,AF576.jpg,5
1531,AF577.jpg,5
1532,AF578.jpg,4
1533,AF579.jpg,5
1534,AF58.jpg,5
1535,AF580.jpg,5
1536,AF581.jpg,5
1537,AF582.jpg,7
1538,AF583.jpg,5
1539,AF584.jpg,5
1540,AF585.jpg,4
1541,AF586.jpg,8
1542,AF587.jpg,3
1543,AF588.jpg,6
1544,AF589.jpg,5
1545,AF59.jpg,4
1546,AF590.jpg,5
1547,AF591.jpg,5
1548,AF592.jpg,9
1549,AF593.jpg,7
1550,AF594.jpg,4
1551,AF595.jpg,4
1552,AF596.jpg,5
1553,AF597.jpg,5
1554,AF598.jpg,4
1555,AF599.jpg,5
1556,AF6.jpg,3
1557,AF60.jpg,5
1558,AF600.jpg,6
1559,AF601.jpg,4
1560,AF602.jpg,5
1561,AF603.jpg,8
1562,AF604.jpg,5
1563,AF605.jpg,5
1564,AF606.jpg,5
1565,AF607.jpg,5
1566,AF608.jpg,4
1567,AF609.jpg,4
1568,AF61.jpg,4
1569,AF610.jpg,3
1570,AF611.jpg,5
1571,AF612.jpg,4
1572,AF613.jpg,4
1573,AF614.jpg,6
1574,AF615.jpg,5
1575,AF616.jpg,4
1576,AF617.jpg,4
1577,AF618.jpg,6
1578,AF619.jpg,5
1579,AF62.jpg,5
1580,AF620.jpg,5
1581,AF621.jpg,5
1582,AF622.jpg,4
1583,AF623.jpg,6
1584,AF624.jpg,5
1585,AF625.jpg,6
1586,AF626.jpg,5
1587,AF627.jpg,5
1588,AF628.jpg,5
1589,AF629.jpg,5
1590,AF63.jpg,3
1591,AF630.jpg,7
1592,AF631.jpg,6
1593,AF632.jpg,4
1594,AF633.jpg,7
1595,AF634.jpg,6
1596,AF635.jpg,5
1597,AF636.jpg,7
1598,AF637.jpg,5
1599,AF638.jpg,4
1600,AF639.jpg,8
1601,AF64.jpg,4
1602,AF640.jpg,5
1603,AF641.jpg,4
1604,AF642.jpg,5
1605,AF643.jpg,4
1606,AF644.jpg,5
1607,AF645.jpg,5
1608,AF646.jpg,7
1609,AF647.jpg,7
1610,AF648.jpg,5
1611,AF649.jpg,4
1612,AF65.jpg,5
1613,AF650.jpg,4
1614,AF651.jpg,5
1615,AF652.jpg,5
1616,AF653.jpg,5
1617,AF654.jpg,5
1618,AF655.jpg,6
1619,AF656.jpg,5
1620,AF657.jpg,4
1621,AF658.jpg,5
1622,AF659.jpg,5
1623,AF66.jpg,4
1624,AF660.jpg,5
1625,AF661.jpg,4
1626,AF662.jpg,5
1627,AF663.jpg,5
1628,AF664.jpg,4
1629,AF665.jpg,5
1630,AF666.jpg,5
1631,AF667.jpg,4
1632,AF668.jpg,4
1633,AF669.jpg,6
1634,AF67.jpg,6
1635,AF670.jpg,6
1636,AF671.jpg,5
1637,AF672.jpg,4
1638,AF673.jpg,6
1639,AF674.jpg,5
1640,AF675.jpg,8
1641,AF676.jpg,5
1642,AF677.jpg,4
1643,AF678.jpg,7
1644,AF679.jpg,5
1645,AF68.jpg,5
1646,AF680.jpg,4
1647,AF681.jpg,5
1648,AF682.jpg,7
1649,AF683.jpg,5
1650,AF684.jpg,5
1651,AF685.jpg,8
1652,AF686.jpg,5
1653,AF687.jpg,5
1654,AF688.jpg,3
1655,AF689.jpg,5
1656,AF69.jpg,5
1657,AF690.jpg,7
1658,AF691.jpg,4
1659,AF692.jpg,4
1660,AF693.jpg,5
1661,AF694.jpg,3
1662,AF695.jpg,9
1663,AF696.jpg,4
1664,AF697.jpg,6
1665,AF698.jpg,4
1666,AF699.jpg,6
1667,AF7.jpg,5
1668,AF70.jpg,5
1669,AF700.jpg,3
1670,AF701.jpg,6
1671,AF702.jpg,6
1672,AF703.jpg,4
1673,AF704.jpg,5
1674,AF705.jpg,4
1675,AF706.jpg,3
1676,AF707.jpg,4
1677,AF708.jpg,3
1678,AF709.jpg,5
1679,AF71.jpg,5
1680,AF710.jpg,3
1681,AF711.jpg,5
1682,AF712.jpg,5
1683,AF713.jpg,5
1684,AF714.jpg,5
1685,AF715.jpg,8
1686,AF716.jpg,3
1687,AF717.jpg,4
1688,AF718.jpg,5
1689,AF719.jpg,4
1690,AF72.jpg,4
1691,AF720.jpg,7
1692,AF721.jpg,5
1693,AF722.jpg,8
1694,AF723.jpg,5
1695,AF724.jpg,8
1696,AF725.jpg,5
1697,AF726.jpg,6
1698,AF727.jpg,6
1699,AF728.jpg,3
1700,AF729.jpg,5
1701,AF73.jpg,6
1702,AF730.jpg,5
1703,AF731.jpg,7
1704,AF732.jpg,5
1705,AF733.jpg,5
1706,AF734.jpg,5
1707,AF735.jpg,5
1708,AF736.jpg,4
1709,AF737.jpg,5
1710,AF738.jpg,8
1711,AF739.jpg,4
1712,AF74.jpg,4
1713,AF740.jpg,5
1714,AF741.jpg,5
1715,AF742.jpg,5
1716,AF743.jpg,5
1717,AF744.jpg,4
1718,AF745.jpg,5
1719,AF746.jpg,6
1720,AF747.jpg,5
1721,AF748.jpg,5
1722,AF749.jpg,5
1723,AF75.jpg,4
1724,AF750.jpg,7
1725,AF751.jpg,6
1726,AF752.jpg,4
1727,AF753.jpg,8
1728,AF754.jpg,4
1729,AF755.jpg,8
1730,AF756.jpg,2
1731,AF757.jpg,2
1732,AF758.jpg,7
1733,AF759.jpg,4
1734,AF76.jpg,5
1735,AF760.jpg,5
1736,AF761.jpg,4
1737,AF762.jpg,8
1738,AF763.jpg,5
1739,AF764.jpg,5
1740,AF765.jpg,5
1741,AF766.jpg,4
1742,AF767.jpg,5
1743,AF768.jpg,6
1744,AF769.jpg,5
1745,AF77.jpg,5
1746,AF770.jpg,7
1747,AF771.jpg,5
1748,AF772.jpg,8
1749,AF773.jpg,5
1750,AF774.jpg,5
1751,AF775.jpg,4
1752,AF776.jpg,6
1753,AF777.jpg,4
1754,AF778.jpg,5
1755,AF779.jpg,7
1756,AF78.jpg,5
1757,AF780.jpg,6
1758,AF781.jpg,5
1759,AF782.jpg,5
1760,AF783.jpg,8
1761,AF784.jpg,6
1762,AF785.jpg,5
1763,AF786.jpg,5
1764,AF787.jpg,4
1765,AF788.jpg,2
1766,AF789.jpg,3
1767,AF79.jpg,5
1768,AF790.jpg,5
1769,AF791.jpg,5
1770,AF792.jpg,5
1771,AF793.jpg,5
1772,AF794.jpg,6
1773,AF795.jpg,5
1774,AF796.jpg,5
1775,AF797.jpg,5
1776,AF798.jpg,8
1777,AF799.jpg,6
1778,AF8.jpg,5
1779,AF80.jpg,5
1780,AF800.jpg,4
1781,AF801.jpg,5
1782,AF802.jpg,5
1783,AF803.jpg,5
1784,AF804.jpg,5
1785,AF805.jpg,4
1786,AF806.jpg,4
1787,AF807.jpg,5
1788,AF808.jpg,4
1789,AF809.jpg,5
1790,AF81.jpg,4
1791,AF810.jpg,5
1792,AF811.jpg,4
1793,AF812.jpg,7
1794,AF813.jpg,6
1795,AF814.jpg,5
1796,AF815.jpg,2
1797,AF816.jpg,5
1798,AF817.jpg,5
1799,AF818.jpg,6
1800,AF819.jpg,5
1801,AF82.jpg,5
1802,AF820.jpg,5
1803,AF821.jpg,3
1804,AF822.jpg,4
1805,AF823.jpg,5
1806,AF824.jpg,4
1807,AF825.jpg,5
1808,AF826.jpg,5
1809,AF827.jpg,5
1810,AF828.jpg,4
1811,AF829.jpg,4
1812,AF83.jpg,5
1813,AF830.jpg,5
1814,AF831.jpg,4
1815,AF832.jpg,5
1816,AF833.jpg,6
1817,AF834.jpg,5
1818,AF835.jpg,5
1819,AF836.jpg,8
1820,AF837.jpg,4
1821,AF838.jpg,8
1822,AF839.jpg,6
1823,AF84.jpg,5
1824,AF840.jpg,7
1825,AF841.jpg,4
1826,AF842.jpg,5
1827,AF843.jpg,4
1828,AF844.jpg,5
1829,AF845.jpg,6
1830,AF846.jpg,3
1831,AF847.jpg,5
1832,AF848.jpg,5
1833,AF849.jpg,5
1834,AF85.jpg,5
1835,AF850.jpg,7
1836,AF851.jpg,4
1837,AF852.jpg,5
1838,AF853.jpg,5
1839,AF854.jpg,5
1840,AF855.jpg,8
1841,AF856.jpg,6
1842,AF857.jpg,4
1843,AF858.jpg,7
1844,AF859.jpg,6
1845,AF86.jpg,4
1846,AF860.jpg,7
1847,AF861.jpg,6
1848,AF862.jpg,8
1849,AF863.jpg,5
1850,AF864.jpg,5
1851,AF865.jpg,4
